-112.479127,34.550917,"Carl's Jr-Prescott,AZ","555 Miller Valley Rd, Prescott,AZ 86301, (928) 778-3907"
-112.361139,34.579377,"Carl's Jr-Prescott Valley,AZ","5785 E SR 69, Prescott Valley,AZ 86314, (928) 778-7366"
-114.24122,33.6617,"Carl's Jr-Quartzsite,AZ","1451 W Main St, Quartzsite,AZ 85346, (928) 927-5177"
-111.629196,33.248658,"Carl's Jr-Queen Creek,AZ","21064 E Ocotillo Rd, Queen Creek,AZ 85142, (480) 987-7713"
-109.732989,32.82742,"Carl's Jr/Green Burrito-Safford,AZ","455 S 20th Ave, Safford,AZ 85546, (928) 428-3400"
-110.980501,31.910474,"Carl's Jr-Sahuarita,AZ","18700 S Nogales Hwy, Sahuarita,AZ 85614, (520) 648-5500"
-114.786709,32.50502,"Carl's Jr-San Luiz ,AZ","1517 N Main St, San Luiz ,AZ 85349, (928) 722-6767"
-110.276595,31.554463,"Carl's Jr-Sierra Vista,AZ","2080 E Fry Blvd, Sierra Vista,AZ 85635, (520) 458-1809"
-112.345423,33.634748,"Carl's Jr-Surprise,AZ","13335 W Grand Ave, Surprise,AZ 85374, (623) 546-7177"
-111.9268417,33.4422035,"Carl's Jr-Tempe,AZ","1210 N Scottsdale Rd, Tempe,AZ 85281, (480) 966-0554"
-112.239005,33.458275,"Carl's Jr-Tollesson,AZ","8313 W Roosevelt St, Tollesson,AZ 85353, (623) 936-1037"
-110.955012,32.177729,"Carl's Jr/Green Burrito-Tucson,AZ","1070 E Ajo Way, Tucson,AZ 85713, (520) 889-1347"
-111.000882,32.133611,"Carl's Jr-Tucson,AZ","1691 W Valencia Rd, Tucson,AZ 85746-6029, (520) 294-4310"
-110.944372,32.221334,"Carl's Jr-Tucson,AZ","1880 E Broadway Blvd, Tucson,AZ 85719, (520) 624-3302"
-110.922256,32.134337,"Carl's Jr-Tucson,AZ","3289 E Valencia Rd, Tucson,AZ 85706, (520) 295-3536"
-110.978361,32.2737,"Carl's Jr/Green Burrito-Tucson,AZ","3707 N Oracle Rd, Tucson,AZ 85705, (520) 888-4032"
-110.980795,32.220608,"Carl's Jr/Green Burrito-Tucson,AZ","615 W Congress St, Tucson,AZ 85745, (520) 622-0210"
-110.857743,32.250842,"Carl's Jr/Green Burrito-Tucson,AZ","6301 E Grant, Tucson,AZ 85715, (520) 886-6861"
-110.826126,32.221169,"Carl's Jr/Green Burrito-Tucson,AZ","7805 E Broadway, Tucson,AZ 85710, (520) 886-4354"
-110.772958,32.102128,"Carl's Jr-Tucson,AZ","8120 S Houghton Rd, Tucson,AZ 85747-9751, (520) 663-1020"
-109.841779,32.264261,"Carl's Jr-Willcox,AZ","728 N Bisbee Ave, Willcox,AZ 85643, (520) 384-6154"
-112.194069,35.262645,"Carl's Jr-Williams,AZ","1055 N Grand Canyon Blvd, Williams,AZ 86046, (928) 635-8873"
-110.701596,35.041141,"Carl's Jr-Winslow,AZ","704 Mike's Peak Blvd, Winslow,AZ 86047, (928) 289-0231"
-114.610404,32.698737,"Carl's Jr/Green Burrito-Yuma,AZ","1020 E 16th Street, Yuma,AZ 85365-2018, (928) 329-1711"
-114.445127,32.667972,"Carl's Jr-Yuma,AZ","11274 S Fortuna Rd, Yuma,AZ 85367, (928) 276-3526"
-114.623858,32.669537,"Carl's Jr/Green Burrito-Yuma,AZ","388 W 32nd St, Yuma,AZ 85364, (928) 726-8161"
-114.581824,32.65624,"Carl's Jr/Green Burrito-Yuma,AZ","Mcas Yuma Bldg 965, Yuma,AZ 85365, (928) 344-0249"
-122.370575,49.0543137,"Carl's Jr-Abbotsford,BC","2871 Livingstone Ave, Abbotsford,BC V2T 0E2, (604) 744-4449"
-122.319532,49.050947,"Carl's Jr-Abbotsford,BC","32650 South Fraser Way, Abbotsford,BC V2T 4W2, (604) 746-9944"
-121.976642,49.106452,"Carl's Jr-Chilliwack,BC","8236 Eagle Landing Parkway [# 200], Chilliwack,BC V2R 0R5, (604) 795-2275"
-122.7825829,53.9010729,"Carl's Jr-Prince George,BC","2333 Westwood Dr, Prince George,BC V2N 4V6, (250) 563-0942"
-123.1702881,49.1930466,"Carl's Jr-Richmond,BC","Vancouver International Airport, Richmond,BC V7B 0A4"
-122.801371,49.039671,"Carl's Jr-Surrey,BC","2080 1035 152 St, Surrey,BC, (778) 394-5520"
-123.11792,49.283942,"Carl's Jr-Vancouver,BC","100-625 Howe St, Vancouver,BC V6C 2T6, (604) 620-9509"
-117.399542,34.509664,"Carl's Jr-Adelanto,CA","14292 US Hwy 395, Adelanto,CA 92301, (760) 246-4559"
-118.757251,34.154282,"Carl's Jr/Green Burrito-Agoura,CA","5709 Kanan Road, Agoura,CA 91301, (818) 991-8403"
-122.273411,37.782737,"Carl's Jr/Green Burrito-Alameda,CA","871 Marina Village Parkway, Alameda,CA 94501, (510) 523-1464"
-118.151651,34.087969,"Carl's Jr-Alhambra,CA","2521 W Commonwealth Avenue, Alhambra,CA 91803-1308, (626) 457-1133"
-117.728732,33.593886,"Carl's Jr-Aliso Viejo,CA","23002 Aliso Creek Road, Aliso Viejo,CA 92656, (949) 362-9689"
-116.778157,32.838372,"Carl's Jr/Green Burrito-Alpine,CA","1263 Tavern Road, Alpine,CA 91901-3819, (619) 659-0201"
-117.592108,34.132923,"Carl's Jr/Green Burrito-Alta Loma,CA","9756 19th St, Alta Loma,CA 91737-3538, (909) 987-6186"
-117.83759,33.855168,"Carl's Jr-Anaheim,CA","1091 North Tustin Avenue, Anaheim,CA 92807, (714) 666-8934"
-117.889464,33.818568,"Carl's Jr-Anaheim,CA","1189 So State College, Anaheim,CA 92806, (714) 533-3310"
-117.924034,33.850937,"Carl's Jr/Green Burrito-Anaheim,CA","1200 N Harbor Blvd, Anaheim,CA 92801, (714) 776-8054"
-117.888608,33.803537,"Carl's Jr-Anaheim,CA","2025 E Katella Ave, Anaheim,CA 92806-6067, (714) 385-1504"
-117.915343,33.795441,"Carl's Jr-Anaheim,CA","2119 S Harbor Blvd, Anaheim,CA 92802, (714) 971-5641"
-117.919155,33.832222,"Carl's Jr/Green Burrito-Anaheim,CA","275 S Harbor Blvd, Anaheim,CA 92805, (714) 635-1480"
-117.870999,33.836826,"Carl's Jr/Green Burrito-Anaheim,CA","2820 E Lincoln, Anaheim,CA 92806, (714) 630-2874"
-117.856693,33.851198,"Carl's Jr/Green Burrito-Anaheim,CA","3110 E La Palma, Anaheim,CA 92806, (714) 630-4164"
-117.790108,33.859837,"Carl's Jr/Green Burrito-Anaheim,CA","5701 E La Palma, Anaheim,CA 92807, (714) 779-2580"
-117.958934,33.841816,"Carl's Jr-Anaheim,CA","794 N Brookhurst St, Anaheim,CA 92801-3833, (714) 490-0991"
-117.745334,33.867441,"Carl's Jr-Anaheim,CA","8225 Santa Ana Canyon Rd, Anaheim,CA 92808, (714) 637-1014"
-117.242233,34.474002,"Carl's Jr/Green Burrito-Apple Valley,CA","12271 Apple Valley Rd, Apple Valley,CA 92308, (760) 240-4169"
-117.218132,34.524856,"Carl's Jr-Apple Valley,CA","20302 US Hwy 18, Apple Valley,CA 92307, (760) 961-0915"
-118.02614,34.130392,"Carl's Jr-Arcadia,CA","165 E Duarte Rd, Arcadia,CA 91006, (626) 447-4840"
-124.08259,40.900199,"Carl's Jr-Arcata,CA","4900 Valley West Blvd, Arcata,CA 95521, (707) 822-9058"
-120.606255,35.130685,"Carl's Jr/Green Burrito-Arroyo Grande,CA","1590 W Branch Street, Arroyo Grande,CA 93420, (805) 481-7052"
-118.940388,34.9889,"Carl's Jr-Arvin,CA","5631 Laval Rd, Arvin,CA 93203, (661) 858-1162"
-120.66385,35.485437,"Carl's Jr/Green Burrito-Atascadero,CA","7085 El Camino Real, Atascadero,CA 93422, (805) 462-8092"
-120.615461,37.343106,"Carl's Jr/Green Burrito-Atwater,CA","1600 Bell Ln, Atwater,CA 95301, (209) 358-2567"
-121.058254,38.92043,"Carl's Jr/Green Burrito-Auburn,CA","13312 Lincoln Way, Auburn,CA 95603-3225, (530) 887-9254"
-121.093045,38.935073,"Carl's Jr-Auburn,CA","2300 Grass Valley Highway, Auburn,CA 95603, (530) 823-8802"
-117.924599,34.133463,"Carl's Jr/Green Burrito-Azusa,CA","1190 West Foothill Blvd, Azusa,CA 91702, (626) 334-5340"
-116.242274,35.092676,"Carl's Jr-Baker,CA","56335 Mojave Pointe, Baker,CA 92309, (760) 733-1014"
-119.003098,35.351198,"Carl's Jr/Green Burrito-Bakersfield,CA","101 S Union Ave, Bakersfield,CA 93307, (661) 863-0273"
-119.029135,35.317918,"Carl's Jr/Green Burrito-Bakersfield,CA","2400 White Lane, Bakersfield,CA 93304, (661) 836-3181"
-119.029567,35.339637,"Carl's Jr-Bakersfield,CA","2412 Ming Ave, Bakersfield,CA 93304-4536, (661) 834-8646"
-119.023331,35.385999,"Carl's Jr/Green Burrito-Bakersfield,CA","2930 F Street, Bakersfield,CA 93301, (661) 322-8751"
-119.040727,35.29585,"Carl's Jr/Green Burrito-Bakersfield,CA","3501 Panama Ln, Bakersfield,CA 93313, (661) 833-8414"
-119.04671,35.383437,"Carl's Jr/Green Burrito-Bakersfield,CA","3520 Rosedale Highway, Bakersfield,CA 93308, (661) 323-2641"
-118.949523,35.397563,"Carl's Jr/Green Burrito-Bakersfield,CA","3901 Auburn Avenue, Bakersfield,CA 93306, (661) 871-5152"
-119.091931,35.400577,"Carl's Jr/Green Burrito-Bakersfield,CA","4520 Coffee Road, Bakersfield,CA 93308, (661) 587-9085"
-119.055482,35.318149,"Carl's Jr/Green Burrito-Bakersfield,CA","4800 White Lane, Bakersfield,CA 93309, (661) 398-9510"
-119.092257,35.304966,"Carl's Jr/Green Burrito-Bakersfield,CA","5555 Gosford Rd, Bakersfield,CA 93309, (661) 665-1709"
-119.043567,35.365428,"Carl's Jr/Green Burrito-Bakersfield,CA","815 Real Road, Bakersfield,CA 93309, (661) 323-0296"
-119.102204,35.339937,"Carl's Jr/Green Burrito-Bakersfield,CA","9000 Ming Ave [Ste Q], Bakersfield,CA 93311-1325, (661) 665-2396"
-119.108045,35.368697,"Carl's Jr/Green Burrito-Bakersfield,CA","9500 Brimhall Rd [Ste A], Bakersfield,CA 93312, (661) 587-4859"
-117.968999,34.064576,"Carl's Jr/Green Burrito-Baldwin Park,CA","14080 Francisquito, Baldwin Park,CA 91706, (626) 962-2911"
-116.897662,33.925272,"Carl's Jr/Green Burrito-Banning,CA","1888 W Ramsey, Banning,CA 92220, (951) 849-5541"
-116.946534,33.92283,"Carl's Jr-Banning,CA","300 S Highland Springs Ave [Bldg 4], Banning,CA 92220-6500, (951) 769-1378"
-117.002791,34.893139,"Carl's Jr/Green Burrito-Barstow,CA","1530 E Main Street, Barstow,CA 92311, (760) 256-8117"
-117.083066,34.849701,"Carl's Jr-Barstow,CA","2856 Lenwood Road, Barstow,CA 92311, (760) 253-4846"
-118.17856,33.969133,"Carl's Jr/Green Burrito-Bell,CA","4966 Florence Ave, Bell,CA 90201-4319, (323) 771-1097"
-118.117629,33.901863,"Carl's Jr/Green Burrito-Bellflower,CA","10148 Rosecrans Ave, Bellflower,CA 90706, (562) 461-2906"
-122.113693,38.086439,"Carl's Jr-Benicia,CA","5990 E 2nd Street, Benicia,CA 94510-1003, (707) 955-1030"
-116.302628,33.757335,"Carl's Jr-Bermuda Dunes,CA","40050 Washington, Bermuda Dunes,CA 92203-9201, (760) 345-5677"
-116.891828,34.243263,"Carl's Jr/Green Burrito-Big Bear Lake,CA","41717 Big Bear Bl, Big Bear Lake,CA 92315, (909) 866-9672"
-118.39517,37.368666,"Carl's Jr/Green Burrito-Bishop,CA","768 North Main Street, Bishop,CA 93514, (760) 873-4090"
-117.3703,34.06536,"Carl's Jr/Green Burrito-Bloomington,CA","3610 S Riverside Ave, Bloomington,CA 92316-3535, (951) 824-5199"
-114.605334,33.609164,"Carl's Jr/Green Burrito-Blythe,CA","160 S Lovekin, Blythe,CA 92225, (760) 922-3500"
-117.641445,35.011264,"Carl's Jr-Boron,CA","27201 Boron Frontage, Boron,CA 93516, (661) 385-6020"
-115.541167,32.978737,"Carl's Jr-Brawley,CA","115 Main Street, Brawley,CA 92227, (760) 344-6363"
-121.73605,37.961374,"Carl's Jr/Green Burrito-Brentwood,CA","6291 Lone Tree Way, Brentwood,CA 94513-5255, (925) 308-7010"
-120.188531,34.611313,"Carl's Jr/Green Burrito-Buellton,CA","208 E Highway 246, Buellton,CA 93427, (805) 693-1125"
-117.998034,33.873336,"Carl's Jr-Buena Park,CA","6002 Beach Blvd, Buena Park,CA 90621-2301, (714) 523-7240"
-117.988087,33.846937,"Carl's Jr/Green Burrito-Buena Park,CA","8361 La Palma, Buena Park,CA 90620, (714) 521-1865"
-118.011264,33.832233,"Carl's Jr/Green Burrito-Buena Park,CA","8991 Knott Ave, Buena Park,CA 90620, (714) 827-7210"
-118.320371,34.189601,"Carl's Jr/Green Burrito-Burbank,CA","1320 N San Fernando Road, Burbank,CA 91504, (818) 845-4390"
-119.401029,35.402937,"Carl's Jr-Buttonwillow,CA","20640 Tracy Avenue, Buttonwillow,CA 93206, (661) 764-6302"
-115.546725,32.679163,"Carl's Jr-Calexico,CA","221 W Birch St, Calexico,CA 92231-9638, (760) 357-3717"
-117.058612,33.996326,"Carl's Jr/Green Burrito-Calimesa,CA","1164 Calimesa Blvd, Calimesa,CA 92320, (909) 446-0522"
-119.069965,34.221637,"Carl's Jr-Camarillo,CA","401 Las Posas Rd, Camarillo,CA 93010-5711, (805) 484-4588"
-120.968823,38.656898,"Carl's Jr-Cameron Park,CA","4065 Cameron Park Drive, Cameron Park,CA 95682, (530) 677-7539"
-118.571266,34.208537,"Carl's Jr/Green Burrito-Canoga Park,CA","20105 Saticoy, Canoga Park,CA 91306, (818) 709-0689"
-118.588663,34.219763,"Carl's Jr-Canoga Park,CA","20900 Roscoe Blvd, Canoga Park,CA 91304, (818) 700-8584"
-118.594464,34.201237,"Carl's Jr-Canoga Park,CA","21201 Sherman Way, Canoga Park,CA 91303, (818) 716-0599"
-118.465646,34.41559,"Carl's Jr/Green Burrito-Canyon Country,CA","18950 Soledad Canyon Rd, Canyon Country,CA 91351-3360, (661) 252-4114"
-117.326149,33.176889,"Carl's Jr/Green Burrito-Carlsbad,CA","2608 El Camino Real, Carlsbad,CA 92008, (760) 729-5584"
-117.317717,33.121792,"Carl's Jr-Carlsbad,CA","925 Palomar Airport Road, Carlsbad,CA 92011-1110, (760) 438-1132"
-117.344257,33.162402,"Carl's Jr/Green Burrito-Carlsbad,CA","950 Carlsbad Village Drive, Carlsbad,CA 92008, (760) 729-7258"
-121.326681,38.660847,"Carl's Jr/Green Burrito-Carmichael,CA","5935 Madison Avenue, Carmichael,CA 95608, (916) 348-7735"
-119.524822,34.401674,"Carl's Jr/Green Burrito-Carpinteria,CA","4610 Carpinteria Ave, Carpinteria,CA 93013, (805) 684-4079"
-118.265737,33.872545,"Carl's Jr/Green Burrito-Carson,CA","17450 Avalon Blvd, Carson,CA 90746, (310) 323-6855"
-118.234535,33.846839,"Carl's Jr/Green Burrito-Carson,CA","1881 E Del Amo Blvd, Carson,CA 90746, (310) 763-2744"
-118.26393,33.83143,"Carl's Jr/Green Burrito-Carson,CA","21703 S Avalon Blvd, Carson,CA 90745, (310) 549-8632"
-118.618354,34.489911,"Carl's Jr/Green Burrito-Castaic,CA","31412 Ridge Route, Castaic,CA 91384-3300, (661) 257-3747"
-116.457834,33.814525,"Carl's Jr-Cathedral City,CA","32-250 Date Palm Drive, Cathedral City,CA 92234, (760) 328-9875"
-120.938526,37.595991,"Carl's Jr-Ceres,CA","2420 Mitchell Rd, Ceres,CA 95307, (209) 537-2277"
-118.5953,34.2592,"Carl's Jr-Chatsworth,CA","9861 Desoto Ave, Chatsworth,CA 91311, (818) 998-0188"
-121.805234,39.727437,"Carl's Jr/Green Burrito-Chico,CA","1940 East 20th St, Chico,CA 95928, (530) 345-9643"
-121.860906,39.756494,"Carl's Jr-Chico,CA","2516 Esplanade, Chico,CA 95926, (530) 893-2908"
-117.689233,34.035196,"Carl's Jr/Green Burrito-Chino,CA","12005 Central Ave, Chino,CA 91710, (909) 628-2787"
-117.720051,33.999671,"Carl's Jr/Green Burrito-Chino,CA","3880 Grand Avenue, Chino,CA 91710-5419, (909) 591-5393"
-117.651669,34.004753,"Carl's Jr/Green Burrito-Chino,CA","7069 Schaefer Ave, Chino,CA 91710, (909) 364-8013"
-117.713106,33.982778,"Carl's Jr/Green Burrito-Chino Hills,CA","4200 Chino Hills Parkway 220, Chino Hills,CA 91709, (909) 393-7820"
-120.255779,37.12521,"Carl's Jr/Green Burrito-Chowchilla,CA","125 S Chowchilla Blvd, Chowchilla,CA 93610, (559) 665-7136"
-117.081506,32.610028,"Carl's Jr/Green Burrito-Chula Vista,CA","1100 Broadway, Chula Vista,CA 91911, (619) 426-1609"
-117.000116,32.644581,"Carl's Jr-Chula Vista,CA","1487 E H Street, Chula Vista,CA 91910, (619) 482-2210"
-116.966919,32.628671,"Carl's Jr-Chula Vista,CA","2097 Olympic Pkwy, Chula Vista,CA 91915-1356, (619) 421-9257"
-117.09358,32.629812,"Carl's Jr/Green Burrito-Chula Vista,CA","695 H St, Chula Vista,CA 91910, (619) 476-4420"
-117.070645,32.617284,"Carl's Jr-Chula Vista,CA","996 Third Ave, Chula Vista,CA 91911, (619) 426-6786"
-121.315223,38.707263,"Carl's Jr-Citrus Heights,CA","6400 Antelope Road, Citrus Heights,CA 95621-1045, (916) 725-2521"
-121.292323,38.678163,"Carl's Jr/Green Burrito-Citrus Heights,CA","7400 Greenback Lane, Citrus Heights,CA 95610, (916) 722-1295"
-121.271723,38.703193,"Carl's Jr/Green Burrito-Citrus Heights,CA","7570 Sunrise Blvd, Citrus Heights,CA 95610-3001, (916) 726-0800"
-118.15626,34.007807,"Carl's Jr/Green Burrito-City of Commerce,CA","5501 Telegraph Rd, City of Commerce,CA 90040-1511, (323) 725-1386"
-118.015277,34.027941,"Carl's Jr-City of Industry,CA","13151 Crossroads Pkwy S, City of Industry,CA 91746-3422, (562) 695-2510"
-117.870933,33.997277,"Carl's Jr-City of Industry,CA","19782 East Walnut North, City of Industry,CA 91789, (909) 444-7770"
-117.957516,34.020729,"Carl's Jr/Green Burrito-City of Industry,CA","210 S Hacienda Blvd, City of Industry,CA 91745, (626) 330-7118"
-121.9522,37.95596,"Carl's Jr-Clayton,CA","1530 Kirker Pass Road, Clayton,CA 94517, (925) 672-9324"
-122.617819,38.931885,"Carl's Jr/Green Burrito-Clearlake,CA","15895 Dam Road Ext, Clearlake,CA 95422, (707) 995-1809"
-119.697081,36.837637,"Carl's Jr-Clovis,CA","1125 Herndon Ave, Clovis,CA 93612-0409, (559) 325-1368"
-119.700527,36.809252,"Carl's Jr/Green Burrito-Clovis,CA","1930 Clovis Avenue, Clovis,CA 93612, (559) 298-7200"
-119.727841,36.808263,"Carl's Jr/Green Burrito-Clovis,CA","818 W Shaw Avenue, Clovis,CA 93612, (559) 348-0446"
-116.169244,33.718233,"Carl's Jr-Coachella,CA","45761 Dillon Road, Coachella,CA 92236, (760) 863-5862"
-116.181764,33.684083,"Carl's Jr-Coachella,CA","50-087 Harrison Street, Coachella,CA 92236, (760) 398-6636"
-120.261688,36.254063,"Carl's Jr-Coalinga,CA","25167 W Dorris Ave, Coalinga,CA 93210-9723, (559) 935-2980"
-117.308864,34.049017,"Carl's Jr/Green Burrito-Colton,CA","1180 S Mt Vernon Avenue, Colton,CA 92324, (909) 824-8003"
-118.208319,33.903383,"Carl's Jr-Compton,CA","1400 E Rosecrans Ave, Compton,CA 90221, (310) 632-6359"
-118.24756,33.873979,"Carl's Jr/Green Burrito-Compton,CA","1931 W Artesia Blvd, Compton,CA 90220, (310) 632-5103"
-117.602493,33.879512,"Carl's Jr-Corona,CA","1865 W 6th, Corona,CA 92882-2957, (951) 734-2880"
-117.517962,33.883773,"Carl's Jr/Green Burrito-Corona,CA","2199 Sampson, Corona,CA 92879, (951) 279-7072"
