-86.849068,34.18354,"Hardee's/Red Burrito-Cullman,AL","723 2nd Ave NW, Cullman,AL 35055, (256) 734-0069"
-87.013313,34.570538,"Hardee's/Red Burrito-Decatur,AL","1708 Beltline Rd, Decatur,AL 35601, (256) 350-5999"
-86.912018,34.537479,"Hardee's/Red Burrito-Decatur,AL","3241 Point Mallard Pkwy SE, Decatur,AL 35603, (256) 353-2968"
-86.978012,34.607998,"Hardee's/Red Burrito-Decatur,AL","810 6th Ave NE, Decatur,AL 35601, (256) 340-8978"
-85.361305,31.216984,"Hardee's-Dothan,AL","1086 Ross Clark Cir, Dothan,AL 36303, (334) 446-4026"
-85.401337,31.189819,"Hardee's-Dothan,AL","2627 S Oates St, Dothan,AL 36301, (334) 446-0164"
-85.429337,31.244478,"Hardee's-Dothan,AL","3471 Ross Clark Cir, Dothan,AL 36303, (334) 792-4967"
-85.462194,31.237817,"Hardee's-Dothan,AL","4624 W Main St, Dothan,AL 36305, (334) 479-8414"
-85.830536,31.323153,"Hardee's-Enterprise,AL","911 Fort Rucker Blvd, Enterprise,AL 36330, (334) 347-1109"
-85.1676,31.844598,"Hardee's-Eufaula,AL","3194 S Eufaula Ave, Eufaula,AL 36027-4406, (334) 688-2135"
-87.922762,32.86675,"Hardee's-Eutaw,AL","7561 Mesopotamia St, Eutaw,AL 35462, (205) 372-9247"
-87.120003,31.593725,"Hardee's-Evergreen,AL","845 Liberty Hill Dr, Evergreen,AL 36401, (251) 578-1983"
-87.264236,31.008898,"Hardee's-Flomaton,AL","21514 Highway 31, Flomaton,AL 36441, (251) 296-2362"
-86.333549,30.997549,"Hardee's-Florala,AL","1113 E 5th Ave, Florala,AL 36442, (334) 858-3711"
-87.683083,30.36725,"Hardee's-Foley,AL","2935 S Mckenzie St, Foley,AL 36536, (251) 943-5960"
-86.797012,33.609493,"Hardee's/Red Burrito-Fultondale,AL","1616 Decatur Hwy, Fultondale,AL 35068, (205) 849-7010"
-85.892082,31.047707,"Hardee's-Geneva,AL","1301 W Maple Ave, Geneva,AL 36340, (334) 684-6220"
-88.336227,30.494972,"Hardee's-Grand Bay,AL","9400 Grand Bay Wilmer Rd, Grand Bay,AL 36541, (251) 865-5363"
-86.260941,34.502129,"Hardee's-Grant,AL","3541 Cathedral Caverns Hwy, Grant,AL 35747, (256) 728-5988"
-86.639519,31.846256,"Hardee's-Greenville,AL","912 Fortdale Rd, Greenville,AL 36037, (334) 382-2352"
-87.688629,30.256918,"Hardee's-Gulf Shores,AL","837 Gulf Shores Pkwy, Gulf Shores,AL 36542, (251) 948-4232"
-86.385872,34.700699,"Hardee's-Gurley,AL","5975 Highway 72 E, Gurley,AL 35748, (256) 776-4152"
-87.985741,34.142021,"Hardee's/Red Burrito-Hamilton,AL","261 Bexar Ave E, Hamilton,AL 35570, (205) 921-9108"
-85.693497,31.072474,"Hardee's-Hartford,AL","110 S State Highway 167, Hartford,AL 36344, (334) 588-0121"
-86.940552,34.439014,"Hardee's/Red Burrito-Hartselle,AL","680 Highway 31 SW, Hartselle,AL 35640, (256) 773-0435"
-85.327499,31.352179,"Hardee's-Headland,AL","16832 US Highway 431 S, Headland,AL 36345, (334) 693-0697"
-86.82827,33.46302,"Hardee's/Red Burrito-Homewood,AL","228 Oxmoor Blvd, Homewood,AL 35209, (205) 942-6095"
-86.774444,33.357946,"Hardee's/Red Burrito-Hoover,AL","2162 Valleydale Rd, Hoover,AL 35244, (205) 402-2667"
-86.3569077,32.2686314,"Hardee's/Red Burrito-Hope Hull,AL","79 Folmar Pkwy, Hope Hull,AL 36043, (334) 613-9879"
-86.96368,33.456905,"Hardee's-Hueytown,AL","917 Allison Bonnett Memorial Dr, Hueytown,AL 35023, (205) 593-4787"
-86.561263,34.595863,"Hardee's/Red Burrito-Huntsville,AL","104 Green Cove Rd SE, Huntsville,AL 35803-3004, (256) 270-9397"
-86.590103,34.705284,"Hardee's/Red Burrito-Huntsville,AL","2015 Drake Ave, Huntsville,AL 35801, (256) 882-1639"
-86.576607,34.738892,"Hardee's/Red Burrito-Huntsville,AL","300 Andrew Jackson Way, Huntsville,AL 35801, (256) 536-7713"
-86.66861,34.7927915,"Hardee's/Red Burrito-Huntsville,AL","3751 Al Hwy 53, Huntsville,AL 35806, (206) 852-1270"
-87.886887,31.53804,"Hardee's-Jackson,AL","2800 College Ave, Jackson,AL 36545, (251) 246-9265"
-88.183083,32.59668,"Hardee's/Red Burrito-Livingston,AL","701 N Washington St, Livingston,AL 35470, (205) 652-9840"
-87.760658,30.64271,"Hardee's-Loxley,AL","13151 N Hickory St, Loxley,AL 36551, (251) 964-6250"
-86.263847,31.707804,"Hardee's-Luverne,AL","742 S Forest Ave, Luverne,AL 36049, (334) 335-3864"
-86.749969,34.751553,"Hardee's/Red Burrito-Madison,AL","5870 Wall Triana Hwy, Madison,AL 35758, (256) 722-0220"
-86.729935,34.685474,"Hardee's/Red Burrito-Madison,AL","8827 Hwy 20 W, Madison,AL 35758, (256) 772-3270"
-86.571609,34.854507,"Hardee's/Red Burrito-Meridianville,AL","11909 Highway 231 431 N, Meridianville,AL 35759, (256) 828-2377"
-86.905525,33.469269,"Hardee's/Red Burrito-Midfield,AL","611 Bessemer Super Hwy, Midfield,AL 35228, (205) 925-7467"
-86.374962,32.517006,"Hardee's-Millbrook,AL","3691 Highway 14, Millbrook,AL 36054, (334) 285-0010"
-88.1145669,30.749502,"Hardee's/Red Burrito-Mobile,AL","3225 St Stephens Rd, Mobile,AL 36612, (251) 287-0062"
-88.126312,30.709484,"Hardee's-Mobile,AL","3715 Moffat Rd, Mobile,AL 36618, (251) 343-3553"
-88.048195,30.687813,"Hardee's-Mobile,AL","565 Government St, Mobile,AL 36602, (251) 432-4286"
-88.225623,30.671457,"Hardee's-Mobile,AL","930 Schillinger Rd S, Mobile,AL 36695-8913, (251) 639-0616"
-87.318695,31.506405,"Hardee's-Monroeville,AL","1608 S Alabama Rd, Monroeville,AL 36460, (251) 575-2691"
-86.265541,32.40659,"Hardee's-Montgomery,AL","1115 Coliseum Blvd, Montgomery,AL 36110, (334) 271-1035"
-86.34021,32.32748,"Hardee's-Montgomery,AL","1183 W South Blvd, Montgomery,AL 36105-3024, (334) 281-7367"
-86.179051,32.340365,"Hardee's-Montgomery,AL","2715 Taylor Rd, Montgomery,AL 36117-6849, (334) 272-2004"
-86.214523,32.382072,"Hardee's-Montgomery,AL","5401 Atlanta Hwy, Montgomery,AL 36109, (334) 272-1191"
-86.271076,32.370041,"Hardee's-Montgomery,AL","906 Ann St, Montgomery,AL 36107-2902, (334) 262-0650"
-87.27565,34.486954,"Hardee's/Red Burrito-Moulton,AL","11838 AL Hwy 157, Moulton,AL 35650, (256) 974-6363"
-86.433022,34.550964,"Hardee's/Red Burrito-New Hope,AL","10139 Highway 431 S, New Hope,AL 35760, (256) 723-5988"
-87.610115,33.235657,"Hardee's-Northport,AL","5525 Mcfarland Blvd, Northport,AL 35476, (205) 330-0180"
-85.365692,32.444901,"Hardee's/Red Burrito-Opelika,AL","1902 Marvyn Pkwy, Opelika,AL 36804, (334) 704-0684"
-85.41066,32.63813,"Hardee's/Red Burrito-Opelika,AL","2530 Pepperell Pkwy, Opelika,AL 36801, (334) 759-7016"
-86.248871,31.269135,"Hardee's-Opp,AL","803 Florala Hwy, Opp,AL 36467, (334) 493-3314"
-86.485559,34.660405,"Hardee's/Red Burrito-Owens Cross Roads,AL","2515 Mountain Cove Dr, Owens Cross Roads,AL 35763, (256) 533-9430"
-85.665543,31.437984,"Hardee's-Ozark,AL","1333 Andrews Ave, Ozark,AL 36360, (334) 443-0254"
-85.023567,32.463779,"Hardee's/Red Burrito-Phenix City,AL","1300 280 Bypass, Phenix City,AL 36867, (334) 384-9878"
-86.391296,32.460472,"Hardee's-Prattville,AL","2525 Cobbs Ford Rd, Prattville,AL 36066, (334) 285-7549"
-86.456359,32.459633,"Hardee's-Prattville,AL","706 E Main St, Prattville,AL 36067, (334) 365-3065"
-85.848267,34.49287,"Hardee's/Red Burrito-Rainesville,AL","104 Mccurdy Ave S, Rainsville,AL 35986, (256) 251-3844"
-87.291512,34.823658,"Hardee's/Red Burrito-Rogersville,AL","16191 Highway 72, Rogersville,AL 35652, (256) 247-1327"
-88.072014,30.800951,"Hardee's-Saraland,AL","1016 Highway 43, Saraland,AL 36571, (251) 679-0658"
-86.088463,34.782108,"Hardee's-Scottsboro,AL","23470 John T Reid Pkwy, Scottsboro,AL 35768, (256) 259-6364"
-86.034767,34.665333,"Hardee's-Scottsboro,AL","821 S Broad St, Scottsboro,AL 35768, (256) 574-6722"
-87.021819,32.43176,"Hardee's-Selma,AL","1201 Highland Ave, Selma,AL 36703, (334) 872-8351"
-87.063477,33.757114,"Hardee's/Red Burrito-Sumiton,AL","2176 Highway 78, Sumiton,AL 35148, (205) 648-6742"
-86.269875,33.155956,"Hardee's/Red Burrito-Sylacauga,AL","42471 US Hwy 280, Sylacauga,AL 35150, (256) 245-7657"
-85.917007,32.550591,"Hardee's-Tallassee,AL","1300 Gilmer Ave, Tallassee,AL 36078, (334) 283-4635"
-88.243744,30.414446,"Hardee's/Red Burrito-Theodore,AL","5796 Twin Oaks Court, Theodore,AL 36582, (251) 653-8422"
-87.740944,31.913618,"Hardee's-Thomasville,AL","32450 Highway 43, Thomasville,AL 36784, (334) 636-2850"
-85.994591,31.824982,"Hardee's-Troy,AL","1102 Highway 231 S, Troy,AL 36081, (334) 566-0609"
-87.567978,33.204456,"Hardee's-Tuscaloosa,AL","2515 Paul Bryant Dr, Tuscaloosa,AL 35401, (205) 349-1313"
-87.528595,33.197296,"Hardee's-Tuscaloosa,AL","611 15th St E, Tuscaloosa,AL 35401, (205) 345-5262"
-87.544426,33.146385,"Hardee's-Tuscaloosa,AL","6718 Hwy 69 S, Tuscaloosa,AL 35405, (205) 366-0299"
-87.523499,33.167892,"Hardee's-Tuscaloosa,AL","929 Skyland Blvd E, Tuscaloosa,AL 35405, (205) 345-2184"
-87.667351,34.709599,"Hardee's/Red Burrito-Tuscumbia,AL   ","419 Hwy 43 S, Tuscumbia,AL 35674, (256) 383-9338"
-86.799866,33.420006,"Hardee's/Red Burrito-Vestavia Hills,AL","1449 Montgomery Hwy, Vestavia Hills,AL 35216, (205) 822-0947"
-86.824326,33.811142,"Hardee's/Red Burrito-Warrior,AL","280 Warrior Jasper Rd, Warrior,AL 35180, (205) 647-7372"
-86.212189,32.515514,"Hardee's-Wetumpka,AL","5091 US Highway 231, Wetumpka,AL 36092, (334) 567-7035"
-91.641098,35.771133,"Hardee's-Batesville,AR","850 S St Louis Street, Batesville,AR 72501, (870) 793-5799"
-91.920877,35.068529,"Hardee's-Beebe,AR","21 US Hwy 64, Beebe,AR 72012, (501) 882-3247"
-92.601267,34.564582,"Hardee's-Benton,AR","1221 W South St, Benton,AR 72015, (501) 316-4200"
-89.8705673,35.9282608,"Hardee's-Blytheville,AR","3783 E Hwy 18, Blytheville,AR 72315, (870) 824-6450"
-91.997579,34.989093,"Hardee's-Cabot,AR","2201 North 2nd St, Cabot,AR 72023, (501) 843-0229"
-93.506844,35.462257,"Hardee's-Clarksville,AR","2500 Clark Rd, Clarksville,AR 72830, (479) 754-8774"
-92.435351,35.066017,"Hardee's-Conway,AR","1055 Dave Ward Dr, Conway,AR 72034, (501) 499-6462"
-94.415504,35.338871,"Hardee's-Fort Smith,AR","1820 Phoenix Ave, Fort Smith,AR 72901, (479) 646-1719"
-94.403267,35.375633,"Hardee's-Fort Smith,AR","2720 Rogers, Fort Smith,AR 72901, (479) 782-7452"
-93.126488,36.259239,"Hardee's-Harrison,AR","1111 Highway 62 65 N, Harrison,AR 72601, (870) 365-0165"
-90.668854,35.827759,"Hardee's-Jonesboro,AR","1331 Stadium Blvd, Jonesboro,AR 72401, (870) 933-0994"
-92.336839,34.76021,"Hardee's-Little Rock,AR","11700 Interstate 20, Little Rock,AR 72210, (501) 975-1999"
-92.406471,36.331322,"Hardee's-Mountain Home,AR","500 North East US 62, Mountain Home,AR 72653, (870) 425-9393"
-92.140144,35.863476,"Hardee's/Red Burrito-Mountain View,AR","604 NE Main, Mountain View,AR 72560, (870) 269-8009"
-91.258705,35.605652,"Hardee's-Newport,AR","1700 Malcolm, Newport,AR 72112, (870) 344-2665"
-92.255264,34.800331,"Hardee's-North Little Rock,AR","4901 John F Kennedy Blvd, North Little Rock,AR 72116, (501) 753-9668"
-90.505295,36.052227,"Hardee's-Paragould,AR","301 Linwood, Paragould,AR 72450, (870) 793-5799"
-90.17923,36.381641,"Hardee's-Piggott,AR","950 East Main, Piggott,AR 72454, (870) 598-2024"
-92.032204,34.201702,"Hardee's-Pine Bluff,AR","2828 W 28th, Pine Bluff,AR 71603, (501) 536-5050"
-93.381393,33.80209,"Hardee's-Prescott,AR","116 Ron Harrod Rd, Prescott,AR 71857, (870) 887-1744"
-93.094116,35.277981,"Hardee's-Russellville,AR","3095 E Main St, Russellville,AR 72802, (479) 890-6226"
-91.716132,35.218915,"Hardee's-Searcy,AR","2505 Queensway St, Searcy,AR 72143, (501) 278-9954"
-91.701538,35.250393,"Hardee's-Searcy,AR","2997 E Race Ave, Searcy,AR 72143, (501) 268-4858"
-92.399261,34.307919,"Hardee's-Sheridan,AR","201 N Rock St, Sheridan,AR 72150, (870) 942-7015"
-75.701416,39.614166,"Hardee's/Red Burrito-Bear,DE","1801 Pulaski Hwy, Bear,DE 19701, (302) 838-2848"
-75.556732,39.160763,"Hardee's-Dover,DE","50 Greentree Dr, Dover,DE 19904, (302) 674-8335"
-75.510086,39.157024,"Hardee's/Red Burrito-Dover,DE","519 S Bay Rd, Dover,DE 19901, (302) 674-0371"
-75.401478,38.698816,"Hardee's-Georgetown,DE","20598 Dupont Blvd, Georgetown,DE 19947, (302) 856-3204"
-75.565804,38.923939,"Hardee's/Red Burrito-Harrington,DE","7237 Milford Harrington Hwy, Harrington,DE 19952, (302) 398-8343"
-75.556376,38.560761,"Hardee's-Laurel,DE","30759 Sussex Hwy, Laurel,DE 10056, (302) 875-6013"
-75.689072,39.452927,"Hardee's/Red Burrito-Middletown,DE","340 Dove Run Dr, Middletown,DE 19709, (302) 449-2036"
-75.438538,38.920231,"Hardee's/Red Burrito-Milford,DE","698 N Dupont Blvd, Milford,DE 19963, (302) 422-6083"
-75.292195,38.581412,"Hardee's-Millsboro,DE","28552 Dupont Blvd, Millsboro,DE 19966, (302) 934-9106"
-75.622463,38.646466,"Hardee's-Seaford,DE","328 W Stein Hwy, Seaford,DE 19973, (302) 629-8677"
-75.606903,39.300449,"Hardee's/Red Burrito-Smyrma,DE","100 Jimmy Dr, Smyrna,DE 19977, (302) 653-7213"
-81.784653,28.058868,"Hardee's/Red Burrito-Auburndale,FL","126 Magnolia Ave, Auburndale,FL 33823, (863) 656-1005"
-81.841454,27.904487,"Hardee's-Bartow,FL","300 E Van Fleet Dr, Bartow,FL 33830, (863) 537-7694"
-82.053448,29.059326,"Hardee's-Belleview,FL","5741 SE Abshier Blvd, Belleview,FL 34420, (352) 203-5404"
-85.682434,30.775705,"Hardee's-Bonifay,FL","2111 S Waukesha St, Bonifay,FL 32425, (850) 547-4666"
-82.763016,29.986387,"Hardee's-Branford,FL","404 Hwy 27, Branford,FL 32008, (386) 935-3979"
-82.64253,29.447495,"Hardee's-Bronson,FL","399 N Hathaway Ave, Bronson,FL 32621, (352) 353-4574"
-82.420036,28.55237,"Hardee's-Brooksville,FL","1685 W Jefferson St, Brooksville,FL 34601, (352) 797-2327"
-81.829102,30.563015,"Hardee's/Red Burrito-Callahan,FL","542309 US Hwy 1, Callahan,FL 32011, (904) 879-0300"
-84.850006,30.704771,"Hardee's-Chattahoochee,FL","651 West Washington St, Chattahoochee,FL 32324, (850) 588-4162"
-82.861084,29.488592,"Hardee's/Red Burrito-Chiefland,FL","1024 N Young Blvd, Chiefland,FL 32626, (352) 493-1116"
-85.540154,30.766571,"Hardee's-Chipley,FL","1212 Main St, Chipley,FL 32428, (850) 638-8532"
-85.377853,30.762144,"Hardee's-Cottondale,FL","2633 Highway 231, Cottondale,FL 32431, (850) 352-1097"
-84.375191,30.178875,"Hardee's-Crawfordville,FL","2994 Crawfordville Hwy, Crawfordville,FL 32327, (850) 745-6025"
-83.135689,29.637852,"Hardee's/Red Burrito-Cross City,FL","15909 SE 19 Hwy, Cross City,FL 32628, (352) 498-5077"
-82.58523,28.894754,"Hardee's-Crystal River,FL","16 NE Hwy 19, Crystal River,FL 34429, (352) 564-2055"
-81.639047,28.177841,"Hardee's-Davenport,FL","39837 US Hwy 27, Davenport,FL 33837, (863) 421-0078"
-81.324837,29.054276,"Hardee's-Deland,FL","1098 W International Speedway Blvd, Deland,FL 32720, (904) 738-1469"
-81.27832,28.872392,"Hardee's-Deltona,FL","400 Welcome Center Dr, Deltona,FL 32725, (386) 259-9543"
-81.631996,28.017651,"Hardee's/Red Burrito-Dundee,FL","28199 Hwy 27, Dundee,FL 33838, (863) 353-9009"
-82.458039,29.055386,"Hardee's-Dunnellon,FL","11582 Williams St, Dunnellon,FL 34432, (352) 465-9111"
-81.596405,29.646046,"Hardee's-East Palatka,FL","241 US Hwy 17 S, East Palatka,FL 32131, (904) 328-6469"
-82.598457,30.002568,"Hardee's-Elllisville,FL","13672 US Hwy 441, Ellisville,FL 32025, (386) 752-9966"
-81.806175,26.679764,"Hardee's-Fort Myers,FL","4900 Palm Beach Blvd, Fort Myers,FL 33905, (239) 693-5797"
-80.3985367,27.4470692,"Hardee's-Fort Pierce,FL","200 S Kings Hwy, Fort Pierce,FL 34945, (772) 489-2184"
-86.64357,30.46711,"Hardee's-Fort Walton Beach,FL","822 Beal Pkwy NW, Fort Walton Beach,FL 32547, (850) 862-4926"
-82.4207987,29.6597645,"Hardee's/Red Burrito-Gainesville,FL","7300 W Newberry Rd, Gainesville,FL 32605-4321, (352) 332-6957"
-85.51651,30.963235,"Hardee's-Graceville,FL","5425 Cotton St, Graceville,Fl 32440-1208, (850) 263-4919"
-81.693802,30.007242,"Hardee's/Red Burrito-Green Cove Springs,FL","1323 N Orange Ave, Green Cove Springs,FL 32043-2546, (904) 529-9437"
-81.856987,28.560709,"Hardee's/Red Burrito-Groveland,FL","266 West Broad Street, Groveland,FL 34736, (352) 429-9377"
-82.595144,29.830809,"Hardee's/Red Burrito-High Springs,FL","19143 NW US Hwy 441, High Springs,FL 32643, (386) 454-4144"
-82.576553,28.804895,"Hardee's/Red Burrito-Homosassa,FL","3960 S Suncoast Blvd, Homosassa,FL 34448, (352) 419-4245"
-81.629021,30.171247,"Hardee's/Red Burrito-Jacksonville,FL","11191 San Jose Blvd, Jacksonville,FL 32223, (904) 886-2700"
-81.471748,30.318979,"Hardee's/Red Burrito-Jacksonville,FL","12771 Atlantic Blvd, Jacksonville,FL 32225, (904) 221-7136"
-81.652657,30.429827,"Hardee's/Red Burrito-Jacksonville,FL","498 Busch Dr, Jacksonville,FL 32218, (904) 379-6013"
-81.75872,30.335535,"Hardee's/Red Burrito-Jacksonville,FL","6680 Commonwealth Ave, Jacksonville,FL 32254, (904) 634-7169"
-81.636864,30.479195,"Hardee's/Red Burrito-Jacksonville,FL","675 Nautica Dr, Jacksonville,FL 32218, (904) 757-3500"
-81.757011,30.269955,"Hardee's/Red Burrito-Jacksonville,FL","6852 Wilson Ave, Jacksonville,FL 32210, (904) 527-3234"
-81.670807,30.380543,"Hardee's/Red Burrito-Jacksonville,FL","6914 Norwood Avenue, Jacksonville,FL 32208, (904) 503-7648"
-81.782387,30.291918,"Hardee's/Red Burrito-Jacksonville,FL","8040 Normandy Blvd, Jacksonville,FL 32221, (904) 693-0467"
-81.751755,30.310068,"Hardee's/Red Burrito-Jacksonville,FL","873 Lane Ave S, Jacksonville,FL 32205, (904) 378-0100"
-81.550217,30.352627,"Hardee's/Red Burrito-Jacksonville,FL","9111 Merrill Road, Jacksonville,FL 32225, (904) 745-1629"
-81.567101,30.220695,"Hardee's/Red Burrito-Jacksonville,FL","9210 Baymeadows Rd, Jacksonville,FL 32256, (904) 374-5863"
-82.952942,30.519043,"Hardee's-Jasper,FL","1616 US Highway 41 NW, Jasper,FL 32052, (386) 792-1088"
-82.045265,29.775324,"Hardee's/Red Burrito-Keystone Heights,FL","7401 State Rd 21, Keystone Heights,FL 32656, (352) 473-7745"
-81.730644,28.08888,"Hardee's-Lake Alfred,FL","342 Shinn Blvd, Lake Alfred,FL 33850, (863) 268-7526"
-82.328262,30.023695,"Hardee's/Red Burrito-Lake Butler,FL","1205 E Main Street, Lake Butler,FL 32054, (386) 496-8120"
-82.599457,30.184381,"Hardee's-Lake City,FL","2399 SE Baya Dr, Lake City,FL 32025, (386) 752-0393"
-82.674431,30.179735,"Hardee's/Red Burrito-Lake City,FL","2609 W US Highway 90, Lake City,FL 32055, (386) 438-8948"
-82.640045,30.189497,"Hardee's/Red Burrito-Lake City,FL","279 W Duval St, Lake City,FL 32055, (386) 438-5419"
-82.099686,28.754206,"Hardee's-Lake Panasoffkee,FL","43 E C 470, Lake Panasoffkee,FL 33538, (352) 793-1111"
-81.989014,28.054516,"Hardee's/Red Burrito-Lakeland,FL","2050 W Memorial Blvd, Lakeland,FL 33815, (863) 698-7075"
-83.891706,30.473359,"Hardee's-Lamont,FL","24 Pafford Rd, Lamont,FL 32336, (850) 997-2228"
-81.887182,28.803499,"Hardee's-Leesburg,FL","802 S 14th St, Leesburg,FL 34748, (352) 460-0410"
-82.987709,30.289501,"Hardee's/Red Burrito-Live Oak,FL","608 Ohio Ave S, Live Oak,FL 32064, (386) 219-0110"
-82.123001,30.262486,"Hardee's/Red Burrito-Macclenny,FL","1490 S 6th St, Macclenny,FL 32063, (904) 397-0255"
-85.207497,30.770615,"Hardee's-Marianna,FL","4652 E Highway 90, Marianna,FL 32446, (850) 526-2428"
-80.621788,28.049992,"Hardee's-Melbourne,FL","3992 S Babcock St, Melbourne,FL 32901, (321) 676-4740"
-81.877838,30.060364,"Hardee's/Red Burrito-Middleburg,FL","2730 Blanding Blvd, Middleburg,FL 32068, (904) 282-1889"
-87.050682,30.618036,"Hardee's-Milton,FL","6527 Hwy 90, Milton,FL 32570, (850) 623-3018"
-80.873397,28.668101,"Hardee's-Mims,FL","4440 Hwy 46, Mims,FL 32754, (321) 529-6986"
-81.752545,28.589832,"Hardee's-Minneola,FL","810 N US Hwy 27, Minneola,FL 34755, (352) 242-9055"
-81.96908,27.894438,"Hardees-Mulberry,FL","515 E Canal St, Mulberry,FL 33860, (863) 425-0814"
-82.605713,29.646496,"Hardee's/Red Burrito-Newberry,FL","24915 W Newberry Rd, Newberry,FL 32669, (352) 472-6500"
-82.2323,29.103559,"Hardee's-Ocala,FL","6155 Sr 200, Ocala,FL 34476, (352) 873-0039"
-82.1423917,29.1963217,"Hardee's-Ocala,FL","908 NW Pine Ave, Ocala,FL 34475, (352) 622-1463"
-81.539772,28.551493,"Hardee's/Red Burrito-Ocoee,FL","10840 West Colonial Dr, Ocoee,FL 34761, (407) 877-6523"
-82.981572,29.602079,"Hardee's/Red Burrito-Old Town,FL","25807 SE US Hwy 19, Old Town,FL 32680, (352) 542-8887"
-81.451759,28.577736,"Hardee's-Orlando,FL","5212 Silver Star Rd, Orlando,FL 32808, (407) 293-4784"
-87.147964,30.603851,"Hardee's-Pace,FL","4200 Hwy 90, Pace,FL 32571, (850) 994-2153"
-85.649841,30.210667,"Hardee's-Panama City,FL","3439 Highway 77, Panama City,FL 32405, (850) 763-6227"
-85.819378,30.200386,"Hardee's-Panama City Beach,FL","11769 Panama City Beach Pkwy, Panama City Beach,FL 32407, (850) 235-0618"
-87.399673,30.397722,"Hardee's-Pensacola,FL","12275 Lillian Hwy, Pensacola,FL 32506, (850) 912-4140"
-87.314285,30.519842,"Hardee's-Pensacola,FL","2500 Wilde Lake Blvd, Pensacola,FL 32526, (850) 944-7668"
-87.188295,30.497726,"Hardee's-Pensacola,FL","7137 N 9th Ave, Pensacola,FL 32504, (850) 478-8639"
-87.270424,30.511427,"Hardee's-Pensacola,FL","8001 Pensacola Blvd, Pensacola,FL 32534, (850) 477-8256"
-87.278007,30.398587,"Hardee's-Pensacola,FL","805 N Navy Blvd, Pensacola,FL 32507, (850) 453-2840"
-83.589172,30.105408,"Hardee's/Red Buritto-Perry,FL","2046 US 19 South, Perry,FL 32347, (850) 584-6714"
-82.122038,27.997615,"Hardee's-Plant City,FL","1713 James Redman Pkwy, Plant City,FL 33463, (813) 707-0393"
-80.986954,29.142199,"Hardee's/Red Buritto-Port Orange,FL","4096 Ridgewood Avenue, Port Orange,FL 32127 , (386) 788-3863"
-82.718781,28.279209,"Hardee's-Port Richey,FL","8407 US Hwy 19, Port Richey,FL 34668, (727) 203-3415"
-84.578217,30.588295,"Hardee's-Quincy,FL","100 W Jefferson St, Quincy,FL 32351, (850) 662-1084"
-82.452065,27.703491,"Hardee's-Ruskin,FL","402 S Tamiami Trail, Ruskin,FL 33570, (813) 645-7940"
-82.679283,27.806374,"Hardee's/Red Burrito-Saint Petersburg,FL","3795 34th St N, Saint Petersburg,FL 33713, (727) 800-6845"
-81.362449,28.812364,"Hardee's-Sanford,FL","5690 W State Road 46, Sanford,FL 32771, (407) 322-8094"
-86.227951,30.374488,"Hardee's-Santa Rosa,FL","3000 US Hwy 98 W, Santa Rosa,FL 32459, (850) 660-6572"
